2021-08-25/20:47:55		 hypothyroid_0211198_0102062111998.csv: File loaded successfully!!
2021-08-25/20:53:16		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:16		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:16		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:16		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:16		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:16		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:16		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:16		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:17		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:17		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:17		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:17		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:17		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:17		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:17		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:17		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:17		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:17		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:18		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:18		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:18		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:18		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:18		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:18		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:18		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:18		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:18		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:19		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:19		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:19		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:19		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:19		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:19		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:19		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:19		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:19		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:19		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:20		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:20		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:20		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:20		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:20		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:20		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:20		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:20		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:20		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:21		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:21		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:21		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:21		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:21		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:21		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:21		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:21		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:21		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:21		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:22		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:22		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:22		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:22		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:22		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:22		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:22		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:22		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:22		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:22		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:23		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:23		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:23		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:23		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:23		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:23		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:23		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:23		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:23		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:23		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:24		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:24		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:24		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:24		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:24		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:24		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:24		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:24		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:24		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:24		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:24		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:25		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:25		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:25		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:25		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:25		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:25		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:25		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:25		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:25		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:25		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:26		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:26		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:26		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:26		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:26		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:26		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:26		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:26		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:26		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:26		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:27		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:27		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:27		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:27		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:27		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:27		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:27		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:27		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:27		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:28		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:28		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:28		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:28		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:28		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:28		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:28		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:28		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:28		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:28		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:29		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:29		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:29		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:29		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:29		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:29		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:29		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:29		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:29		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:29		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:30		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:30		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:30		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:30		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:30		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:30		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:30		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:30		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:31		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:31		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:31		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:31		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:31		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:31		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:31		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:31		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:31		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:32		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:32		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:32		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:32		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:32		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:32		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:32		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:32		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:32		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:32		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:33		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:33		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:33		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:33		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:33		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:33		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:33		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:33		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:33		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:34		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:34		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:34		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:34		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:34		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:34		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:34		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:34		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:34		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:35		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:35		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:35		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:35		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:35		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:35		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:35		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
2021-08-25/20:53:35		 hypothyroid_0211198_0102062112014.csv: File loaded successfully!!
